"Severity","Category","Object","RecordId","RecordName","Issue","Evidence","RecommendedAction"
"High","契約必須情報","Contract__c","a04RB00000kUAPGYA4","CN-00000104","有効契約の開始日または終了日がない","Start=2026-05-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPHYA4","CN-00000105","有効契約の開始日または終了日がない","Start=2026-05-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPIYA4","CN-00000106","有効契約の開始日または終了日がない","Start=2026-05-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPJYA4","CN-00000107","有効契約の開始日または終了日がない","Start=2026-06-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPKYA4","CN-00000108","有効契約の開始日または終了日がない","Start=2026-06-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPLYA4","CN-00000109","有効契約の開始日または終了日がない","Start=2026-06-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPMYA4","CN-00000110","有効契約の開始日または終了日がない","Start=2026-06-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPNYA4","CN-00000111","有効契約の開始日または終了日がない","Start=2026-06-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPOYA4","CN-00000112","有効契約の開始日または終了日がない","Start=2026-06-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPVYA4","CN-00000119","有効契約の開始日または終了日がない","Start=2024-10-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPXYA4","CN-00000121","有効契約の開始日または終了日がない","Start=2024-11-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPZYA4","CN-00000123","有効契約の開始日または終了日がない","Start=2024-12-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPbYAO","CN-00000125","有効契約の開始日または終了日がない","Start=2024-12-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPgYAO","CN-00000130","有効契約の開始日または終了日がない","Start=2025-02-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPiYAO","CN-00000132","有効契約の開始日または終了日がない","Start=2025-01-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPjYAO","CN-00000133","有効契約の開始日または終了日がない","Start=2025-02-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPlYAO","CN-00000135","有効契約の開始日または終了日がない","Start=2025-02-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPnYAO","CN-00000137","有効契約の開始日または終了日がない","Start=2025-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAPxYAO","CN-00000147","有効契約の開始日または終了日がない","Start=2025-06-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAQ0YAO","CN-00000150","有効契約の開始日または終了日がない","Start=2025-07-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAQ2YAO","CN-00000152","有効契約の開始日または終了日がない","Start=2025-08-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAQ3YAO","CN-00000153","有効契約の開始日または終了日がない","Start=2025-08-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAQ6YAO","CN-00000156","有効契約の開始日または終了日がない","Start=2025-09-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAQ9YAO","CN-00000159","有効契約の開始日または終了日がない","Start=2025-11-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAQAYA4","CN-00000160","有効契約の開始日または終了日がない","Start=2025-12-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAQBYA4","CN-00000161","有効契約の開始日または終了日がない","Start=2026-02-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000kUAQCYA4","CN-00000162","有効契約の開始日または終了日がない","Start=2026-02-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000miHmIYAU","CN-00000196","有効契約の開始日または終了日がない","Start=2026-07-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdiYAE","CN-00000200","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdjYAE","CN-00000201","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdkYAE","CN-00000202","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdlYAE","CN-00000203","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdmYAE","CN-00000204","有効契約の開始日または終了日がない","Start=2026-06-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdnYAE","CN-00000205","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdoYAE","CN-00000206","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdpYAE","CN-00000207","有効契約の開始日または終了日がない","Start=2026-06-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdqYAE","CN-00000208","有効契約の開始日または終了日がない","Start=2026-05-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdrYAE","CN-00000209","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdsYAE","CN-00000210","有効契約の開始日または終了日がない","Start=2026-02-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdtYAE","CN-00000211","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JduYAE","CN-00000212","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdvYAE","CN-00000213","有効契約の開始日または終了日がない","Start=2026-04-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdwYAE","CN-00000214","有効契約の開始日または終了日がない","Start=2026-06-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdxYAE","CN-00000215","有効契約の開始日または終了日がない","Start=2026-06-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdyYAE","CN-00000216","有効契約の開始日または終了日がない","Start=2026-06-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5JdzYAE","CN-00000217","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5Je0YAE","CN-00000218","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5Je1YAE","CN-00000219","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5Je2YAE","CN-00000220","有効契約の開始日または終了日がない","Start=2026-03-01, End=","契約期間を確認して日付を補完する"
"High","契約必須情報","Contract__c","a04RB00000n5Je3YAE","CN-00000221","有効契約の開始日または終了日がない","Start=2026-04-01, End=","契約期間を確認して日付を補完する"
